movie_id,title,tag
9819,Marvin's Room,drama sistersisterrelationship sister leukemia reunion cancer bonemarrowtranspl dianekeaton merylstreep leonardodicaprio jerryzak
13579,The Longshots,drama famili icecub kekepalm tashasmith freddurst
20024,The End of the Affair,drama bomb sex jealousi infidel obsess worldwarii passion romanc cheatingwif church ralphfienn stephenrea juliannemoor neiljordan
2453,Harley Davidson and the Marlboro Man,action thriller corrupt harleydavidson drugdeal losangel lasvega mickeyrourk donjohnson chelseafield simonwinc
6973,In the Valley of Elah,histori drama thriller crime mysteri fathersonrelationship detect warcrim patriot homicid investig iraq militaryservic polic cover-up disappear murderinvestig tommyleejon charlizetheron susansarandon paulhaggi
11156,Coco Before Chanel,drama histori fashiondesign womandirector audreytaut benoîtpoelvoord alessandronivola annefontain
354110,Forsaken,western drama demimoor kiefersutherland donaldsutherland joncassar
22215,Cheri,drama comedi romanc michellepfeiff kathyb rupertfriend stephenfrear
11632,Vanity Fair,drama romanc londonengland britishempir lover advanc aristocrat womandirector reesewitherspoon jamespurefoy jonathanrhysmey miranair
30596,Bodyguards and Assassins,drama action histori assassin martialart sword bloodsplatt impal beatentodeath hongkong headbashedin extremeviol violentdeath hook bloodyfight throatslit violenc donnieyen wangxue-qi tonyleungka-fai teddychan
3021,1408,horror thriller suicid newyork hotel fire hotelroom wifehusbandrelationship suicideattempt window door hauntedhous research ghostworld paint telephon lossofdaught blood johncusack samuell.jackson marymccormack mikaelhåfström
957,Spaceballs,comedi sciencefict android lasergun swordplay templ spacemarin spacebattl spacetravel spacemiss galaxi comb altar magnetbeam jam speedoflight plasticsurgeri password shield nose spoof melbrook rickmorani billpullman melbrook
256917,The Water Diviner,war drama istanbul australia postworldwari farmer missinginact missingson gallipolicampaign inspiredbytrueev russellcrow olgakurylenko yılmazerdoğan russellcrow
251,Ghost,fantasi drama thriller mysteri romanc corrupt fortunetel moneytransf moneylaund potteri afterlif spirit patrickswayz demimoor whoopigoldberg jerryzuck
544,There's Something About Mary,romanc comedi surgeon stalker romanticcomedi dreamgirl taboo screwballcomedi frisbe troubadour grossoutcomedi intellectualdis camerondiaz benstil mattdillon bobbyfarrelli
11395,The Santa Clause,fantasi drama comedi famili holiday christmasparti santaclau deal christmastre christma timallen judgereinhold wendycrewson johnpasquin
14635,The Rookie,drama famili fathersonrelationship basebal sportsteam sport life'sdream growingup dennisquaid rachelgriffith bethgrant johnleehancock
13680,The Game Plan,comedi famili americanfootbal bachelor sportsteam sport aerob tweengirl publicist dwaynejohnson madisonpetti kyrasedgwick andyfickman
688,The Bridges of Madison County,drama romanc farewel adulteri loveatfirstsight photograph wifehusbandrelationship iowa loveofone'slif motherrol bridg housewif lovelett peasant marriagecrisi photographi unsoci secretlov naturedocumentari merylstreep clinteastwood anniecorley clinteastwood
11090,The Animal,action comedi dream employe carcrash scientist policeoffic organdon aftercreditssting viril robschneid colleenhaskel johnc.mcginley lukegreenfield
783,Gandhi,drama histori muslim indianlead demonstr worldwarii imprison releasefromprison southafrica braveri hungerstrik coloni morningpray hindu independ britisharmi politicalnegoti confer nonviolentresist apartheid britishempir protest independencemov bombayindia strike freedom prayer worldreligion hinduism mahatmagandhi calcutta benkingsley candicebergen edwardfox richardattenborough
228194,The Hundred-Foot Journey,drama franc basedonnovel indianlead restaur famili helenmirren manishday ompuri lassehallström
1642,The Net,crime drama mysteri thriller action cheat newident computerviru chase comput stalk sandrabullock jeremynortham dennismil irwinwinkl
10950,I Am Sam,drama fosterpar probono newbabi socialservic learn coffeeshopmanag pizzahut children'sbook lockeddoor mentallyhandicappedman childcustodi womandirector seanpenn michellepfeiff diannewiest jessienelson
235260,Son of God,drama biographi resurrect romadowney diogomorgado louisedelamer christopherspenc
277,Underworld,fantasi action thriller budapest subway loveofone'slif vampir bite descend hostil shootout werewolf blunt fangvamp katebeckinsal scottspeedman michaelsheen lenwiseman
8999,Derailed,drama thriller prison chicago rape basedonnovel hotelroom wifehusbandrelationship anonymouslett blackmail family'sdailylif letter businessman relationshipproblem manbetweentwowomen reveng decept beat violenc wallet extramaritalaffair embezzl advertisingexecut flashback abort commutertrain cliveowen jenniferaniston vincentcassel mikaelhåfström
11323,The Informant!,drama comedi crime agricultur compani witnesstomurd mattdamon scottbakula joelmchal stevensoderbergh
10445,Shadowlands,drama romanc bachelor strokeoff brother oxford author fallinginlov anthonyhopkin debrawing johnwood richardattenborough
11453,Deuce Bigalow: European Gigolo,comedi painter amsterdam dolphin europ pimp fetish gigolo wig snorkel whistl robschneid eddiegriffin jeroenkrabbé mikebigelow
146239,Delivery Man,comedi remak spermdonor vincevaughn cobiesmuld chrispratt kenscott
205588,Our Kind of Traitor,thriller basedonnovel womandirector ewanmcgregor stellanskarsgård damianlewi susannawhit
10878,Saving Silverman,comedi crime romanc femalenud harass malefriendship darkcomedi directorcameo duringcreditssting jasonbigg stevezahn jackblack dennisdugan
82650,Diary of a Wimpy Kid: Dog Days,comedi famili bestfriend sweetsixteen duringcreditssting zacharygordon robertcapron devonbostick davidbow
10279,Summer of Sam,thriller drama crime romanc distrust intoler punkrock italianamerican summer bigotri bronx johnleguizamo adrienbrodi mirasorvino spikele
2294,Jay and Silent Bob Strike Back,comedi filmmak jayandsilentbob selfmock characterissubjectofcom referencetoprincevali indianajonesspoofscen monkeyactor viewaskew gigantichand animalexperiment kevinsmith jasonmew benaffleck kevinsmith
2176,The Glass House,drama thriller california brothersisterrelationship lossofpar suspens psychologicalthril orphan caraccid leeleesobieski dianelan stellanskarsgård danielsackheim
270487,"Hail, Caesar!",comedi drama mysteri journalist cat ransom kidnap ancientrom movieinmovi hollywood perioddrama joshbrolin georgeclooney aldenehrenreich joelcoen
19366,Josie and the Pussycats,comedi music manag pop secret smalltown garag musician music friendship industri fame conspiraci sublimin rockband cultur womandirector messag fortun recordd popular pawn rachaelleighcook rosariodawson tarareid deborahkaplan
204082,Homefront,action thriller basedonnovel drugdeal ex-cop ruralset undercovercop methamphetamin motorcyclegang drug revengemot fatherdaughterrelationship lousianabay jasonstatham jamesfranco izabelavidov garyfled
24100,The Little Vampire,famili horror basedonnovel vampir bite independentfilm fangvamp richarde.gr jonathanlipnicki jimcart uliedel
1599,I Heart Huckabees,comedi romanc sex detect jealousi humor protest wife celebr rivalri independentfilm religion univers anger natur husband existenti enviro issu jasonschwartzman dustinhoffman lilytomlin davido.russel
5550,RoboCop 3,action adventur crime sciencefict thriller cyborg dystopia polic sequel cyberpunk policeman robocop robertjohnburk nancyallen mariomachado freddekk
30379,Megiddo: The Omega Code 2,action sciencefict thriller dystopia michaelyork michaelbiehn dianevenora briantrenchard-smith
42586,Darling Lili,drama comedi thriller music romanc spi uncl julieandrew rockhudson jeremykemp blakeedward
17709,Dudley Do-Right,comedi famili romanc basedoncartoon mounti brendanfras sarahjessicapark alfredmolina hughwilson
287948,The Transporter Refueled,thriller action crime transport sequel suspens car bankheist action edskrein raystevenson loanchabanol camilledelamarr
7548,The Libertine,drama romanc londonengland sex dyinganddeath poet theatremilieu monolog monkey alcohol johnnydepp samanthamorton johnmalkovich laurencedunmor
9075,Black Book,drama thriller war inlovewithenemi netherland worldwarii prosecut caricevanhouten sebastiankoch thomhoffman paulverhoeven
11661,Joyeux Noël,romanc drama histori war music holiday worldwari hostil singer sing christma dianekrug nataliedessay bennofürmann christiancarion
109513,Hit & Run,action comedi romanc witnessprotect getawaydriv duringcreditssting kristenbel daxshepard tomarnold daxshepard
12085,Mad Money,action comedi crime gang hoodlum womandirector dianekeaton queenlatifah katieholm calliekhouri
204922,Before I Go to Sleep,mysteri thriller amnesia therapist aggress hospit flashback nicolekidman colinfirth markstrong rowanjoff
38985,Sorcerer,action thriller adventur dynamit carjourney nicaragua crimin bandit explos latinamerica ropebridg transport nitroglycerin oilcompani existenti dangerousmiss royscheid brunocrem franciscorab williamfriedkin
44113,Stone,drama prison fire manipul seduct vegetarian playground decept arson parol arsonist convict housefir francesconroy robertdeniro edwardnorton johncurran
21494,Moliere,romanc drama comedi playwright romainduri fabriceluchini edouardba laurenttirard
164457,Out of the Furnace,thriller drama crime prison brotherbrotherrelationship drugdeal brother reveng drugus caraccid justic famili bareknucklefight rustbelt neo-noir manslaught socialdecay ptsd christianbal zoesaldana woodyharrelson scottcoop
4566,Michael Clayton,drama mysteri crime kill restaur chambersofabarrist scandal pretendedsuicid lawsuit carbomb businesseth crookedlawy georgeclooney tomwilkinson tildaswinton tonygilroy
17795,My Fellow Americans,comedi drama whitehous usapresid nationalsecurityagency(nsa) danger sabl writ jacklemmon jamesgarn danaykroyd peterseg
1073,Arlington Road,drama thriller mysteri bomb terrorist fbi professor paranoia colleg wife polit armi murder suspens neighbor agent blueprint classifi neo-noir jeffbridg timrobbin joancusack markpellington
153158,Underdogs,anim adventur romanc soccer juanjosécampanella diegoramo pablorago juanjosécampanella
81836,To Rome with Love,romanc comedi rome expatri episod ellenpag woodyallen jesseeisenberg woodyallen
10724,Firefox,sciencefict action adventur thriller fli pilot kampfjet falseident assault suspens clinteastwood freddiejon davidhuffman clinteastwood
9473,"South Park: Bigger, Longer & Uncut",anim comedi music gay mountrushmorenationalmemori swearword mephisto hell worldsupremaci elementaryschool saddamhussein bloodsplatt atheist sequel surreal friendswhohateeachoth satan basedontvseri cartoonsex childswear visionsofhel u.s.canadawar shottodeath adultanim southparkcolorado treypark mattston marykaybergman treypark
2196,Death at a Funeral,comedi drama brotherbrotherrelationship farewel fathersonrelationship agediffer parentskidsrelationship secret sad coffin funer gather surpris lsd studi hallucinogen drugtrip arrog femalecorps matthewmacfadyen keeleyhaw andynyman frankoz
1499,Teenage Mutant Ninja Turtles III,action adventur comedi famili fantasi sciencefict japan timetravel ninja paigeturco stuartwilson sabshimono stuartgillard
20857,Hardball,comedi romanc gay keanureev dianelan michaelb.jordan brianrobbin
82693,Silver Linings Playbook,drama comedi romanc danc philadelphia run basedonnovel depress letter friendship neighbor mentalil ex-wif institution bipolar philadelphiaeagl bradleycoop jenniferlawr robertdeniro davido.russel
1646,Freedom Writers,crime drama blackpeopl basedonnovel holocaust ghetto diari principalwit biographi daughter highschool racialsegreg annefrank schoolexcurs ideal violenceinschool racialtens gangviol basedontrueev hilaryswank scottglenn imeldastaunton richardlagravenes
44944,For Colored Girls,drama femalenud poem rape love domesticviol womanhood kimberlyelis janetjackson lorettadevin tylerperri
4108,The Transporter,action crime thriller carjourney transport auto humantraffick jasonstatham shuqi françoisberléand louisleterri
8456,Never Back Down,drama action rebel martialart underground fight train champion sport highschool parti reveng blood nemesi violenc club brawl seanfari amberheard camgigandet jeffwadlow
7341,The Rage: Carrie 2,horror thriller sciencefict suicid malenud femalenud fire nuditi asylum telekinesi highschool swimmingpool parti sequel murder prom teacher decapit blood splatter weightlift teensuicid womandirector emilybergl jasonlondon amyirv kattshea
19255,Away We Go,drama comedi romanc interracialrelationship deadfath referencetobobdylan biraci bedtimestori unmarriedcoupl medicalillustr disguisedvoic referencetohuckleberryfinn studentprotest sonogram expectantgrandmoth deadpar testicl johnkrasinski mayarudolph carmenejogo sammend
10187,Swing Vote,drama comedi usapresid presidentialelect foxnew kevincostn madelinecarrol paulapatton joshuamichaelstern
31005,Moonlight Mile,romanc drama jakegyllenha dustinhoffman susansarandon bradsilberl
49517,Tinker Tailor Soldier Spy,drama thriller mysteri spi coldwar spi espionag mole britishspi johnhurt garyoldman kathyburk tomasalfredson
